gps_num,plot,type,number,east,north,elev,hor_error,vert_error,flag,notes
2074,22,stake,35,681632.833,3535008.867,1316.612,0.017,0.024,0,
2076,22,stake,36,681639.144,3535008.993,1316.496,0.017,0.024,0,
2077,22,stake,37,681645.45,3535009.088,1316.483,0.014,0.022,0,
2085,22,stake,41,681608.167,3535001.933,1317.066,0.017,0.025,0,
2084,22,stake,42,681614.412,3535002.179,1316.985,0.016,0.025,0,
2083,22,stake,43,681620.643,3535002.461,1316.873,0.017,0.025,0,
2082,22,stake,44,681626.811,3535002.715,1316.762,0.017,0.025,0,
2081,22,stake,45,681633.094,3535002.891,1316.654,0.017,0.026,0,
2080,22,stake,46,681639.603,3535003.055,1316.692,0.018,0.028,0,
2079,22,stake,47,681645.278,3535002.894,1316.595,0.018,0.026,0,
2086,22,stake,51,681608.119,3534995.642,1317.109,0.017,0.027,0,
2088,22,stake,52,681614.411,3534995.776,1317.066,0.017,0.027,0,
2089,22,stake,53,681620.683,3534996.159,1316.975,0.017,0.026,0,
2092,22,stake,54,681626.927,3534996.108,1316.872,0.016,0.027,0,
2093,22,stake,55,681633.195,3534996.176,1316.885,0.016,0.027,0,
2095,22,stake,56,681639.402,3534996.428,1316.788,0.017,0.025,0,
2096,22,stake,57,681645.789,3534996.337,1316.744,0.016,0.025,0,
2104,22,stake,61,681608.427,3534989.398,1317.279,0.015,0.022,0,
2103,22,stake,62,681614.699,3534989.372,1317.359,0.015,0.022,0,
2102,22,stake,63,681620.968,3534989.505,1317.255,0.016,0.025,0,
2101,22,stake,64,681627.13,3534989.748,1317.074,0.016,0.023,0,
2100,22,stake,65,681633.374,3534989.817,1316.99,0.017,0.027,0,
2099,22,stake,66,681639.578,3534989.921,1316.854,0.016,0.025,0,
2098,22,stake,67,681645.783,3534990.264,1316.736,0.018,0.028,0,
2105,22,stake,71,681608.184,3534983.162,1317.584,0.014,0.021,0,
2108,22,stake,72,681614.869,3534983.016,1317.612,0.015,0.021,0,
2109,22,stake,73,681621.141,3534983.14,1317.444,0.015,0.021,0,
2111,22,stake,74,681627.27,3534983.705,1317.19,0.016,0.021,0,
2112,22,stake,75,681633.505,3534983.957,1317.013,0.016,0.022,0,
2114,22,stake,76,681639.688,3534984.119,1316.859,0.015,0.021,0,
2115,22,stake,77,681646.164,3534984.072,1316.723,0.015,0.021,0,
1979,23,corner,1,681672.1,3535061.519,1315.481,0.011,0.014,0,
1991,23,corner,2,681721.599,3535063.402,1314.736,0.015,0.018,0,
2037,23,corner,3,681676.723,3535012.613,1315.82,0.018,0.021,0,
2047,23,corner,4,681726.384,3535014.56,1314.833,0.016,0.019,0,
1981,23,quadrat,11,681678.553,3535053.493,1315.459,0.015,0.019,0,
1984,23,quadrat,13,681690.767,3535054.109,1315.253,0.015,0.02,0,
1987,23,quadrat,15,681703.5,3535054.243,1315.259,0.015,0.018,0,
1990,23,quadrat,17,681715.971,3535054.542,1315.038,0.016,0.02,0,
2000,23,quadrat,31,681679.716,3535042.77,1315.517,0.016,0.02,0,
2003,23,quadrat,33,681692.194,3535042.282,1315.341,0.014,0.019,0,
2006,23,quadrat,35,681704.581,3535042.573,1315.207,0.016,0.021,0,
2009,23,quadrat,37,681717.389,3535042.89,1314.977,0.017,0.021,0,
2018,23,quadrat,51,681681.394,3535029.036,1315.567,0.016,0.02,0,
2021,23,quadrat,53,681693.689,3535029.482,1315.286,0.017,0.021,0,
2024,23,quadrat,55,681705.933,3535029.762,1315.108,0.017,0.021,0,
2027,23,quadrat,57,681718.543,3535030.203,1314.869,0.017,0.021,0,
2036,23,quadrat,71,681682.16,3535016.791,1315.604,0.018,0.022,0,
2040,23,quadrat,73,681695.447,3535017.262,1315.351,0.017,0.02,0,
2043,23,quadrat,75,681707.027,3535017.511,1315.139,0.018,0.022,0,
2046,23,quadrat,77,681718.744,3535018.16,1314.923,0.018,0.022,0,
1980,23,stake,11,681678.833,3535055.693,1315.488,0.015,0.018,0,
1982,23,stake,12,681685.078,3535055.873,1315.301,0.015,0.019,0,
1983,23,stake,13,681690.815,3535056.086,1315.249,0.015,0.019,0,
1985,23,stake,14,681697.51,3535056.182,1315.197,0.016,0.02,0,
1986,23,stake,15,681703.741,3535056.32,1315.209,0.015,0.019,0,
1988,23,stake,16,681710.035,3535056.529,1315.158,0.015,0.019,0,
1989,23,stake,17,681716.216,3535056.598,1315.023,0.015,0.02,0,
1998,23,stake,21,681679.353,3535049.718,1315.459,0.016,0.021,0,
1997,23,stake,22,681685.631,3535049.99,1315.362,0.016,0.02,0,
1996,23,stake,23,681691.831,3535050.258,1315.291,0.016,0.02,0,
1995,23,stake,24,681698.154,3535050.261,1315.349,0.016,0.02,0,
1994,23,stake,25,681704.369,3535050.568,1315.284,0.016,0.02,0,
1993,23,stake,26,681710.584,3535050.759,1315.239,0.015,0.019,0,
1992,23,stake,27,681716.863,3535050.801,1315.068,0.016,0.02,0,
1999,23,stake,31,681680.062,3535044.22,1315.504,0.016,0.021,0,
2001,23,stake,32,681686.331,3535044.308,1315.447,0.016,0.021,0,
2002,23,stake,33,681692.532,3535044.388,1315.356,0.016,0.021,0,
2004,23,stake,34,681698.859,3535044.576,1315.273,0.016,0.021,0,
2005,23,stake,35,681705.048,3535044.674,1315.192,0.016,0.02,0,
2007,23,stake,36,681711.301,3535044.771,1315.071,0.016,0.02,0,
2008,23,stake,37,681717.585,3535044.7,1315.031,0.016,0.02,0,
2016,23,stake,41,681680.523,3535037.42,1315.476,0.016,0.021,0,
2015,23,stake,42,681686.94,3535037.693,1315.372,0.016,0.02,0,
2014,23,stake,43,681693.038,3535037.879,1315.285,0.016,0.021,0,
2013,23,stake,44,681699.295,3535038.067,1315.226,0.017,0.023,0,
2012,23,stake,45,681705.607,3535038.159,1315.145,0.016,0.021,0,
2011,23,stake,46,681711.811,3535038.371,1315.011,0.017,0.021,0,
2010,23,stake,47,681718.195,3535038.421,1314.961,0.016,0.02,0,
2017,23,stake,51,681681.36,3535031.099,1315.54,0.017,0.021,0,
2019,23,stake,52,681687.65,3535031.265,1315.422,0.016,0.019,0,
2020,23,stake,53,681693.925,3535031.514,1315.288,0.017,0.022,0,
2022,23,stake,54,681700.138,3535031.66,1315.205,0.018,0.022,0,
2023,23,stake,55,681706.356,3535031.826,1315.111,0.016,0.02,0,
2025,23,stake,56,681712.508,3535032.138,1314.997,0.016,0.02,0,
2026,23,stake,57,681718.876,3535032.305,1314.913,0.017,0.021,0,
2034,23,stake,61,681682.259,3535024.95,1315.592,0.017,0.021,0,
2033,23,stake,62,681688.54,3535025.058,1315.41,0.018,0.023,0,
2032,23,stake,63,681694.474,3535025.028,1315.329,0.016,0.02,0,
2031,23,stake,64,681700.691,3535024.957,1315.219,0.017,0.021,0,
2030,23,stake,65,681706.886,3535024.91,1315.113,0.016,0.019,0,
2029,23,stake,66,681713.162,3535025.157,1315.027,0.016,0.02,0,
2028,23,stake,67,681719.404,3535025.22,1314.899,0.017,0.021,0,
2035,23,stake,71,681682.369,3535018.806,1315.592,0.017,0.021,0,
2038,23,stake,72,681688.653,3535018.942,1315.415,0.017,0.021,0,
2039,23,stake,73,681695.035,3535019.181,1315.33,0.018,0.021,0,
2041,23,stake,74,681701.051,3535019.359,1315.237,0.018,0.022,0,
2042,23,stake,75,681707.285,3535019.641,1315.156,0.018,0.023,0,
2044,23,stake,76,681713.555,3535019.948,1315.032,0.017,0.021,0,
2045,23,stake,77,681719.74,3535020.172,1314.921,0.017,0.021,0,
1427,24,corner,-2.5,681730.025,3535252.047,1312.691,0.012,0.019,1,short_NE_corner
1426,24,corner,-2,681729.595,3535264.927,1312.646,0.013,0.021,1,original_NE_corner
1415,24,corner,1,681678.778,3535262.096,1313.375,0.016,0.024,0,
1416,24,corner,1.5,681694.749,3535262.758,1313.256,0.012,0.019,1,beginning_of_cut_off
2715,24,corner,2,681727.43,3535265.03,1314,1,1,1,reduced_accuracy
1474,24,corner,3,681681.225,3535213.312,1314.048,0.013,0.017,0,
1484,24,corner,4,681731.648,3535216.061,1313.088,0.011,0.014,0,
1418,24,quadrat,11,681684.934,3535254.627,1313.55,0.013,0.02,0,
1421,24,quadrat,13,681697.479,3535254.944,1313.238,0.013,0.019,0,
1424,24,quadrat,15,681710.166,3535255.74,1312.96,0.013,0.019,0,
2716,24,quadrat,17,681720.3,3535256.22,1314,1,1,1,reduced_accuracy
1436,24,quadrat,31,681685.116,3535241.973,1313.558,0.012,0.019,0,
1439,24,quadrat,33,681697.984,3535242.758,1313.283,0.013,0.02,0,
1442,24,quadrat,35,681710.772,3535243.42,1313.179,0.013,0.02,0,
1445,24,quadrat,37,681723.369,3535244.297,1312.978,0.012,0.019,0,
1455,24,quadrat,51,681687.028,3535230.085,1313.652,0.013,0.019,0,
1458,24,quadrat,53,681697.424,3535230.564,1313.525,0.013,0.019,0,
1461,24,quadrat,55,681711.279,3535231.025,1313.249,0.012,0.017,0,
1464,24,quadrat,57,681723.733,3535231.855,1313.057,0.013,0.019,0,
1473,24,quadrat,71,681684.972,3535217.567,1313.921,0.013,0.017,0,
1477,24,quadrat,73,681698.698,3535217.725,1313.698,0.013,0.016,0,
1480,24,quadrat,75,681711.161,3535219.688,1313.34,0.014,0.017,0,
1483,24,quadrat,77,681724.914,3535220.096,1313.109,0.014,0.017,0,
1417,24,stake,11,681685.335,3535256.259,1313.462,0.013,0.02,0,
1419,24,stake,12,681691.558,3535256.566,1313.322,0.013,0.02,0,
1420,24,stake,13,681697.943,3535256.935,1313.208,0.012,0.019,0,
1422,24,stake,14,681704.329,3535257.343,1313.063,0.012,0.018,0,
1423,24,stake,15,681710.667,3535257.747,1312.959,0.013,0.019,0,
2717,24,stake,16,681716.19,3535257.44,1315,1,1,1,reduced_accuracy
1425,24,stake,17,681723.411,3535258.43,1312.827,0.013,0.019,0,
1434,24,stake,21,681685.499,3535250.017,1313.546,0.013,0.02,0,
1433,24,stake,22,681691.827,3535250.311,1313.407,0.013,0.02,0,
1432,24,stake,23,681698.229,3535250.711,1313.262,0.012,0.019,0,
1431,24,stake,24,681704.574,3535251.141,1313.079,0.013,0.02,0,
1430,24,stake,25,681710.949,3535251.435,1313.062,0.014,0.021,0,
1429,24,stake,26,681717.313,3535251.781,1312.926,0.012,0.019,0,
1428,24,stake,27,681723.706,3535252.232,1312.87,0.012,0.019,0,
1435,24,stake,31,681685.694,3535244.007,1313.572,0.012,0.019,0,
1437,24,stake,32,681692.072,3535244.363,1313.378,0.013,0.02,0,
1438,24,stake,33,681698.424,3535244.694,1313.368,0.013,0.02,0,
1440,24,stake,34,681704.774,3535245.077,1313.184,0.012,0.018,0,
1441,24,stake,35,681711.16,3535245.455,1313.127,0.012,0.019,0,
1443,24,stake,36,681717.524,3535245.817,1313.001,0.013,0.02,0,
1444,24,stake,37,681723.888,3535246.206,1312.952,0.013,0.019,0,
1452,24,stake,41,681685.807,3535237.869,1313.594,0.011,0.016,0,
1451,24,stake,42,681692.346,3535237.816,1313.5,0.012,0.018,0,
1450,24,stake,43,681698.712,3535238.218,1313.329,0.012,0.018,0,
1449,24,stake,44,681705.074,3535238.701,1313.27,0.012,0.018,0,
1448,24,stake,45,681711.47,3535239.146,1313.186,0.012,0.019,0,
1447,24,stake,46,681717.583,3535239.598,1313.13,0.013,0.02,0,
1446,24,stake,47,681724.067,3535240.025,1312.995,0.012,0.018,0,
1454,24,stake,51,681685.944,3535231.712,1313.712,0.012,0.018,0,
1456,24,stake,52,681692.665,3535231.631,1313.559,0.012,0.018,0,
1457,24,stake,53,681698.955,3535232.035,1313.445,0.012,0.018,0,
1459,24,stake,54,681705.295,3535232.575,1313.386,0.013,0.018,0,
1460,24,stake,55,681711.7,3535233.001,1313.251,0.013,0.018,0,
1462,24,stake,56,681717.731,3535233.419,1313.112,0.013,0.018,0,
1463,24,stake,57,681724.239,3535233.944,1313.043,0.014,0.019,0,
1471,24,stake,61,681686.112,3535225.537,1313.754,0.013,0.017,0,
1470,24,stake,62,681692.951,3535225.411,1313.633,0.013,0.017,0,
1469,24,stake,63,681699.254,3535225.879,1313.489,0.012,0.017,0,
1468,24,stake,64,681705.644,3535226.39,1313.482,0.013,0.018,0,
1467,24,stake,65,681711.994,3535226.89,1313.234,0.013,0.018,0,
1466,24,stake,66,681717.916,3535227.284,1313.13,0.013,0.018,0,
1465,24,stake,67,681724.559,3535227.806,1313.029,0.013,0.018,0,
1472,24,stake,71,681686.304,3535219.423,1313.873,0.013,0.017,0,
1475,24,stake,72,681693.2,3535219.206,1313.85,0.013,0.017,0,
1476,24,stake,73,681699.472,3535219.749,1313.667,0.013,0.017,0,
1478,24,stake,74,681705.904,3535220.245,1313.476,0.012,0.016,0,
1479,24,stake,75,681712.268,3535220.704,1313.326,0.013,0.017,0,
1481,24,stake,76,681718.05,3535221.131,1313.269,0.012,0.015,0,
1482,24,stake,77,681724.764,3535221.633,1313.091,0.013,0.017,0,
2719,weatherstation,weatherstation,1,681253.87,3535213.96,1323,1,1,1,reduced_accuracy
