prodID,satellite,year,month,day,stdev,mean,median,min,max,variance,numpixels,pctcloud,SLC
LC08_L1TP_035038_20161205_20170219_01_T1,8,2016,12,5,0.027749171,0.198767413,0.1949,0.1307,0.3223,0.000770017,5625,0,
LC08_L1TP_034038_20161230_20170218_01_T1,8,2016,12,30,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LC08_L1TP_035038_20170106_20170218_01_T1,8,2017,1,6,0.017810503,0.154172142,0.1506,0.1131,0.246,0.000317214,5625,0,
LC08_L1GT_034038_20170115_20170218_01_T2,8,2017,1,15,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LC08_L1TP_035038_20170122_20170218_01_T1,8,2017,1,22,0.020083884,0.17369472,0.1704,0.1299,0.2663,0.000403362,5625,0,
LC08_L1TP_034038_20170131_20170218_01_T1,8,2017,1,31,0.01695467,0.145619324,0.1425,0.1077,0.2356,0.000287461,5625,0,
LC08_L1TP_035038_20170207_20170216_01_T1,8,2017,2,7,0.006612819,0.111982291,0.1112,0.0946,0.1438,4.37E-05,5625,20.69333333,
LC08_L1TP_034038_20170216_20170228_01_T1,8,2017,2,16,0.020338923,0.159971111,0.1568,0.1148,0.252,0.000413672,5625,0,
LC08_L1TP_035038_20170223_20170301_01_T1,8,2017,2,23,0.020899248,0.166589582,0.1644,0.1171,0.2536,0.000436779,5625,0,
LC08_L1TP_034038_20170304_20170316_01_T1,8,2017,3,4,0.024313174,0.176689209,0.1747,0.1181,0.2841,0.00059113,5625,0,
LC08_L1TP_035038_20170311_20170317_01_T1,8,2017,3,11,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LC08_L1TP_034038_20170320_20170328_01_T1,8,2017,3,20,0.023803425,0.203220924,0.2011,0.144,0.3046,0.000566603,5625,0,
LC08_L1TP_035038_20170327_20170414_01_T1,8,2017,3,27,0.022355094,0.20495792,0.2029,0.1514,0.3401,0.00049975,5625,0,
LC08_L1TP_034038_20170405_20170414_01_T1,8,2017,4,5,0.018926845,0.186971662,0.1847,0.1448,0.3045,0.000358225,5625,0,
LC08_L1TP_035038_20170412_20170501_01_T1,8,2017,4,12,0.015596452,0.180189582,0.1783,0.1473,0.2713,0.000243249,5625,0,
LC08_L1TP_034038_20170421_20170501_01_T1,8,2017,4,21,0.015999838,0.168462738,0.1659,0.1372,0.2673,0.000255995,5625,0,
LC08_L1TP_035038_20170428_20170515_01_T1,8,2017,4,28,0.014501747,0.166696284,0.1643,0.1382,0.2688,0.000210301,5625,0,
LC08_L1TP_034038_20170507_20170515_01_T1,8,2017,5,7,0.015353943,0.162889173,0.1604,0.1326,0.2869,0.000235744,5625,0,
LC08_L1TP_035038_20170514_20170525_01_T1,8,2017,5,14,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LC08_L1TP_034038_20170523_20170526_01_T1,8,2017,5,23,0.015075732,0.160083147,0.1577,0.1288,0.2798,0.000227278,5625,0,
LC08_L1TP_035038_20170530_20170615_01_T1,8,2017,5,30,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LC08_L1TP_034038_20170608_20170616_01_T1,8,2017,6,8,0.01328727,0.163981049,0.162,0.1344,0.2548,0.000176552,5625,0,
LC08_L1TP_035038_20170615_20170629_01_T1,8,2017,6,15,0.014554304,0.16281248,0.1604,0.1333,0.2707,0.000211828,5625,0,
LC08_L1TP_034038_20170624_20170713_01_T1,8,2017,6,24,0.012551875,0.169333173,0.1673,0.1412,0.2667,0.00015755,5625,0,
LC08_L1TP_035038_20170701_20170715_01_T1,8,2017,7,1,0.015259652,0.161781689,0.1589,0.1293,0.2756,0.000232857,5625,0,
LC08_L1TP_034038_20170710_20170725_01_T1,8,2017,7,10,0.017406085,0.167102364,0.1637,0.1347,0.3125,0.000302972,5625,0,
LC08_L1TP_035038_20170717_20170727_01_T1,8,2017,7,17,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LC08_L1TP_034038_20170726_20170810_01_T1,8,2017,7,26,0.04013197,0.203889597,0.197,0.0926,0.4374,0.001610575,5625,0.195555556,
LC08_L1TP_035038_20170802_20170812_01_T1,8,2017,8,2,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LC08_L1TP_034038_20170811_20170824_01_T1,8,2017,8,11,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LC08_L1TP_035038_20170818_20170826_01_T1,8,2017,8,18,0.072930868,0.311151644,0.2948,0.1633,0.7137,0.005318911,5625,0,
LC08_L1TP_034038_20170827_20170914_01_T1,8,2017,8,27,0.065964179,0.304749689,0.2914,0.1622,0.6792,0.004351273,5625,0,
LC08_L1TP_035038_20170903_20170916_01_T1,8,2017,9,3,0.053165593,0.27377065,0.2676,0.1649,0.514,0.00282658,5625,46.15111111,
LC08_L1TP_034038_20170912_20170928_01_T1,8,2017,9,12,0.047783366,0.264149067,0.2549,0.1618,0.5242,0.00228325,5625,0,
LC08_L1TP_035038_20170919_20170930_01_T1,8,2017,9,19,0.04143331,0.260340846,0.2531,0.1627,0.4162,0.001716719,5625,80.67555556,
LC08_L1TP_034038_20170928_20171013_01_T1,8,2017,9,28,0.048399735,0.253482876,0.2462,0.13,0.5013,0.002342534,5625,50.79111111,
LC08_L1TP_035038_20171005_20171014_01_T1,8,2017,10,5,0.039363992,0.231767058,0.2242,0.1539,0.4202,0.001549524,5625,0,
LC08_L1TP_034038_20171014_20171024_01_T1,8,2017,10,14,0.03793849,0.215154364,0.2074,0.1374,0.4075,0.001439329,5625,0,
LC08_L1TP_035038_20171021_20171106_01_T1,8,2017,10,21,0.035307175,0.208490222,0.2016,0.1368,0.3962,0.001246597,5625,0,
LC08_L1TP_034038_20171030_20171109_01_T1,8,2017,10,30,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LC08_L1TP_035038_20171106_20171121_01_T1,8,2017,11,6,0.024255292,0.181914524,0.1765,0.1318,0.306,0.000588319,5625,0,
LC08_L1TP_034038_20171115_20171122_01_T1,8,2017,11,15,NA,NA,NA,Inf,#NAME?,NA,5625,100,
